author_id,isbn
2509,0886774209
5581,0886774209
10066,0671045423
3307,0449217124
2010,042512519X
2010,0425104273
3103,0307128539
10068,0307128539
5667,006020186X
10069,006020186X
10070,0823405796
10071,0823405796
10072,0823405796
753,225314696X
4630,2070567842
4803,2070567842
10073,2070567842
1781,0446358592
130,0446600466
83,0425098834
933,0345409051
130,0446600474
1275,0140272100
1781,0446364800
51,0679450408
1245,0613028155
10074,0613028155
948,034543014X
268,1563895730
10075,1563895730
268,1563890356
10076,1563890356
1066,0345294688
1293,0345294688
5004,1566197589
1773,0871131811
6494,0375713549
257,0061020699
257,086140324X
268,156389226X
10076,156389226X
288,156389226X
268,1401200893
7817,0373650132
2266,0671786113
2266,0373822456
374,0061092819
10077,0373224540
7581,0373825617
4304,0373707711
5197,0373708130
5217,0373241739
10078,037326240X
10079,0373825692
3458,0373166613
266,0312869592
274,0140328734
10080,0140328734
268,1563892251
297,1563892251
268,1563892464
3571,1563892464
268,038097827X
3571,038097827X
266,0312874014
266,0312873972
268,1565041992
3571,1565041992
284,014143967X
4023,014143967X
4023,014143967X
10081,038070174X
2282,0804108552
1825,0373708149
10082,0373242441
143,0451150244
10081,0385134681
909,0553350072
268,0380973634
266,0765300222
268,0441008615
257,0441008615
2676,0679405828
1316,0140367470
7291,0140367470
10083,0140367470
575,0345434803
5198,037370951X
10084,0373072430
747,0671040480
10085,0449005550
4132,1551667894
585,0373242077
5096,0425177009
3110,0373834543
5206,0373834543
5206,0373707290
1829,0373226071
2247,0451201914
10086,0373822405
2660,0373063040
974,155166500X
10087,0060502320
10088,0821771949
10089,0304345350
269,0373835558
10090,0812542819
8463,0590402129
1730,0671465376
274,0141301066
909,0515095524
312,0451628276
10091,0451628276
10092,0451628276
10093,0451628276
4128,0449226182
129,1551660237
1027,059043893X
533,0451408845
2744,0451088816
2178,0515090379
10094,0373242034
10095,0373707266
269,0373835493
269,0373835590
269,0373835582
269,0373834454
269,0373834446
2244,0380810492
2178,051510521X
4041,0895774011
10096,0590440675
4041,0895775522
10097,0801957729
10098,1931081727
1155,1931081727
1364,0808520695
4723,0449242765
485,0446329142
485,0446354678
485,0446341932
268,0060934700
269,0373834489
10099,0679409033
569,0066238501
836,0066238501
370,0553265741
268,0380977281
365,014100018X
10100,1556520743
10101,1556520743
4193,088396452X
10102,1567310877
1888,0441172695
266,0312865104
10103,088001380X
10104,0965834581
269,0373834462
10105,0373834462
7555,0345357019
10106,0679433228
1986,0446529540
10107,0681415207
7637,1861870019
10108,0811826848
10109,0375756469
3817,0375756469
1448,067164405X
818,0575061596
99,0340718153
10110,0380817845
413,0553560468
10111,0312868332
485,0446356832
189,0553263633
5753,0060976977
189,0553280325
7515,0373810431
3459,0373810482
5236,0373033605
10112,0373162669
1830,0373226063
10113,0373226063
10114,0373226063
1195,0446363499
10115,1583140379
10116,0373810601
8842,037307848X
10117,0373075502
10118,0373075502
5202,0373707010
6689,1551667959
10119,0373031106
10120,0373031106
10121,0373030959
1195,0671676245
3897,0373033923
10122,051788139X
3320,0141310685
7517,0373226276
4383,0373243952
10123,0375503838
357,0375503838
4570,0373243944
5204,0373709889
10124,0373709625
7810,0373600739
10125,0373243979
94,0345342445
94,0345350596
3794,0375503269
3092,0689711522
3092,0689710895
10126,0689710895
8705,0375815147
2671,0375815147
625,1557733856
625,0553294849
625,0553297341
10127,0898153778
10128,0880117168
10129,0880117168
10130,0880117168
5600,0590462237
5601,0590462237
7411,0307115208
10131,0743260244
942,0425115844
625,0553580523
10132,0915368587
10133,0915368587
10134,0915368587
10135,0915368587
8705,0679833692
8705,0394825985
9140,0759228086
9140,067144378X
876,0812502124
876,0812533593
876,0812533534
5490,0440236061
3367,0743444523
7262,0743474325
2622,067102406X
620,0061094560
1880,0451210891
10136,0345447409
161,0553571842
10137,0936034025
161,0553583441
5092,0425168948
2599,0786817070
91,0140230165
10138,0553258176
161,0553575538
625,1557734909
1625,034546074X
10139,0152325808
10140,0439163099
10141,0449000265
7411,0307119424
7411,0307119424
7713,0064400026
259,0064400026
10142,0307117375
10143,0307117375
10144,0307128865
10145,0307128865
10146,0307128865
10147,0816738556
10148,0816738556
10149,0874065925
1765,0440403553
2337,0439080967
585,0821769340
1427,0671885634
2235,0590442988
912,0553157124
2589,0380724332
628,0684196387
3740,3596237262
10150,0140430091
10151,0140430091
1303,0140620249
10152,3499179806
10153,3499179806
10154,3453188519
10155,3453188519
10156,0140128107
579,0060164662
25,0385470819
784,0316779423
10157,0679419624
150,0375400699
667,0151000719
777,1841950521
264,0140366857
4684,0140366857
10158,2909051196
10159,2876916193
3848,2253170127
62,2253170372
62,2253170569
10168,2253001457
753,2253140872
10161,2253140872
6954,2070393577
10162,2070393577
10163,2070375609
10164,2070375722
10165,2070375722
3245,2266002996
10166,2070322068
736,2253049417
10167,2253049417
10168,2253000868
10168,2253006866
685,2253002895
10169,2253051381
10170,2253037796
10171,2857043821
152,0061092606
65,0752804510
4012,0373270089
10172,0373123205
10173,0373037481
10174,0373118333
10175,0373196725
3458,0373613601
10175,0373196679
1386,0373123167
10176,0373036582
10177,0399206868
923,0060085444
2162,0373122829
10178,037316971X
2162,0373123248
2229,0590431250
10179,0373037449
15,0821766066
2283,0892964049
736,0618260307
382,0849995299
285,0553258656
10180,0553258656
1159,067081976X
10181,0020435207
10182,0020435207
10183,0151829756
1046,0060971819
10184,096444724X
3761,0140440399
10185,0140440399
10185,0140440399
10186,0140440399
10187,0871564599
3245,0553247921
909,0671415948
895,0440215234
10188,0553290207
10189,0140149937
10190,0140444750
10191,0140444750
7961,0140017151
10192,0062740083
413,0385491085
1597,0670869902
10193,0345334930
4405,0553255851
10194,1904301088
1696,0517556278
10195,0517556278
503,0460876171
10196,0460876171
5492,0064401847
7615,0064401847
10197,0340188022
1013,0385315279
10198,051509465X
3081,0684174685
415,0553569074
3644,1571740252
10199,0425082202
909,039607412X
870,0671641778
1094,0671689711
1244,0440514428
3091,0449230279
10200,0440401224
2568,0553206575
2328,0553211013
1873,0553561278
2337,0449700712
7745,0440215978
8011,0064402967
10201,0064402967
10202,0553272586
10203,0553272586
4109,0375507507
10204,0898700744
10205,0898700744
10206,1576832899
268,0380817705
10207,0380817705
8541,0380817705
10208,0380817705
10209,0380817705
629,0060907894
84,014018371X
10210,014018371X
10211,014018371X
10212,0785107649
10213,0785107649
2455,1853261750
1316,0451197003
1135,0551031085
143,0451139712
10214,0553234811
9689,0394312066
10215,0394312066
10216,0226726770
5915,0880384514
10217,0671667815
10218,0671667815
10219,0553052268
1044,0553268945
1045,0553268945
2611,0345334515
941,0312140940
10220,0613117905
10221,0613117905
10222,0862648092
10223,0862648092
10224,074603010X
7582,074603010X
10225,0142300128
10226,0142300128
10227,0750003049
10227,0750003049
10228,0749720182
10229,0006642004
10230,0006642004
10231,0006643094
440,0006643094
1582,0689853491
10232,0689853491
9928,0744530717
9928,0744530717
3112,0679883878
5008,058242092X
10233,0749725028
10228,0434971383
10234,0805067868
1410,0811828379
10235,0811828379
10236,0140563733
10237,2253009164
10238,2070412571
544,0440224837
10239,0812520424
10240,0451198247
14681,2070362361
10242,2253152064
10243,0375726322
3598,2290314110
1403,2723407381
1404,2723407381
10244,2723407403
10245,2723407403
10244,2723407411
10245,2723407411
274,2070513726
275,2070513726
274,2070544281
275,2070544281
12666,2070544281
3525,2264027681
411,2266120158
7589,0723206015
10247,0843110589
862,014143984X
10248,014143984X
10248,014143984X
10249,014143984X
10250,2290307831
6503,0671619055
2895,2266022504
11457,2020291541
10252,2707318094
10253,2871294798
10253,287129478X
724,226612269X
283,2070375161
8624,0140274294
1462,2266085778
10254,2266085778
1417,2253001295
9085,273811167X
1394,2264028815
13530,2264028815
257,0752853694
10257,0971116288
96,0679416781
10258,0451528484
4451,0451528484
10259,156476303X
9980,2207300838
11345,2207300838
364,0380603764
10261,0345450515
10262,0671640003
4477,033390785X
10263,033390785X
4904,0156006332
10264,0451526988
416,0606006133
10265,0375725296
3664,0312420366
1427,0590673211
10266,1875657320
10267,0091832861
1303,1592247865
10268,0684852705
10269,0752817051
169,0140176616
10270,0330291610
84,1853260657
10271,0746020120
10272,0746020120
10273,0746020120
10274,0954395913
2941,0446691216
10275,1862071624
10276,1862071624
10277,0385336403
3258,1400075637
3259,1400075637
3972,1860491235
10278,044652719X
10279,0881104086
10280,075350507X
10281,2253152188
5995,0345439481
10282,3471794484
7658,0060000805
7971,0142003581
10283,156849663X
10284,1400060648
10285,014100374X
10286,0812541979
96,0679777377
10287,1585672939
10288,0007119860
10289,0061030015
7299,0531301427
10290,0140185844
3463,0743234413
3463,0743228480
4426,0743418735
4426,0671776134
10291,0965881261
10292,0140104569
10293,0330391763
10294,0330483013
10295,0312421184
10296,0747265097
139,0618446877
726,0679725229
366,0385418485
10297,0385319452
1208,0156001314
1741,0156001314
1694,1573229865
10298,0151004137
10299,1841955469
8071,0316353299
10300,1869503171
1233,0767903862
1512,0060931671
10301,0060730552
323,009179319X
6078,0743444329
10302,0743444329
1324,0812563581
10303,1558850945
15,1575664550
10304,0688145736
10305,1560796626
63,0684191415
10306,0140092501
238,0553265520
1210,074345300X
10307,1932270329
1612,0425191362
1333,0451401492
2010,0425042715
4469,0312304250
10308,0385508603
143,0399133143
10309,0570060265
1004,1558007725
10310,1558007725
901,0671882198
10311,1893910245
3245,1893910245
146,0425133516
1280,0553583298
10314,0375505547
10315,0375505547
1244,0899199089
5302,0899199089
10316,0151881006
10317,0425174360
10318,0802713815
12249,0875964125
3245,0875964125
5173,0385325126
5174,0385325126
10322,0486408760
9985,039588408X
10323,1569021074
10324,044801582X
10325,044801582X
10326,0844239461
415,0679439242
10327,0671017586
10328,0385140932
10329,0646286927
3562,0646286927
7484,0385490615
10330,0887482570
10331,0800705246
8621,0929587227
1280,0684855631
10332,0934971609
10333,0345382544
4813,0679775471
308,0156838389
10334,0156838389
9524,0156838389
736,0618129030
10335,0451162463
7199,0060536705
4304,0373708300
622,0373079621
10336,0373196636
129,0553562746
3171,0373706901
10337,0373871864
5205,0373706987
9387,0373707959
5206,037370836X
10338,037324522X
10339,037370822X
10340,0373259840
922,0373708084
10341,037330157X
10342,0061082945
3633,0771086776
919,0849938635
10343,0373706200
3898,0373707061
4383,1551666030
555,0553107232
2252,0778320138
374,0743431367
10344,0689856644
544,0440168724
129,0446527130
1530,0061096024
7568,0345289420
5538,0553576666
9650,0380787865
10345,0671774514
2010,0425060772
10346,0515129739
10347,0843948698
10348,0553584898
6463,0505524236
10349,0515130419
10350,0843948078
10351,0373192398
10352,0553267159
10353,0671629972
10354,0380777304
10355,0380777304
1213,0671039938
2178,0515118230
2245,0380806304
2178,0515101222
3741,0553285947
1243,0345447867
1829,0373512112
7196,037328800X
10356,0373700474
10357,0451207963
1195,0743467191
533,038075620X
10358,0373703023
3741,0553574078
133,055329945X
10359,0373511876
533,0515107662
10360,0380820056
10361,0802705499
10362,050552435X
9511,0373224818
3234,0061083275
10363,0373195036
10364,0373121709
3902,0505524333
8427,0373036485
7435,0373121601
10365,0373168438
10366,0373121857
10367,0505522969
10368,0828003882
8848,155166450X
1751,0671737821
10369,0451205189
3332,0821747703
65,0440213290
10370,0373226934
6481,038076735X
10371,0821768107
9903,0441791212
7413,0373707169
10372,0446346438
10373,0373226950
2940,0821740121
8366,0671521446
10374,0373169299
1114,067179793X
2960,0821768441
2509,0886777755
10375,0886777755
10376,0440225868
7515,0373222467
3526,0762406984
7176,0762406984
10377,0717802418
10378,0717802418
2742,477001970X
2742,477001970X
10381,1882180887
575,0345409663
10382,1878257528
10383,0865714487
5012,0865714487
7533,0679724494
10385,0805059970
10385,0805059970
10386,0805059970
10387,0805059970
10388,0071360166
10389,0300096860
3204,0300096860
10390,039472903X
1171,0851706517
8276,0670031518
10391,0786864230
10392,1852424214
10393,0465005225
143,0425104338
143,0451191935
10394,0671792288
10395,0787955876
654,0787955876
10396,0743242602
10397,0520204514
1208,0520204514
10398,0205318088
10399,0205318088
1270,014118485X
6638,1570623449
10400,0446672483
10401,0446672483
10402,1558681752
10403,0394743644
10404,0394743644
1233,0380713810
10405,067162248X
10406,0767913973
2877,0684867486
10407,1864502118
10408,1587410133
10409,0968246907
10410,0968246907
10411,0968246907
10412,0316441791
6450,0316441791
10413,0316441791
10414,0140125086
10415,0140125086
10416,0140260234
10415,0140260234
10417,0415222818
10418,1904048145
10419,1573922110
10420,0300087152
1855,0679756450
10421,0340802995
10422,0140140328
818,1573228583
953,0330334360
8964,0140286780
10423,0803959907
10424,0803959907
4223,0679734031
10425,0761123695
221,0060997028
10426,0060997028
221,0060997001
10427,0618219196
10415,0140289216
10428,0415167914
10429,0140135154
87,0553211684
10430,0553211684
5458,0375757325
10431,0684866005
1801,0684866005
5004,0451525914
10432,0451525914
6012,185788292X
10433,0345362322
10434,0874779472
10435,0393324869
954,0385722192
143,0743455967
10436,0679758941
8621,0151104212
3409,0679430946
10437,0688164080
10438,1565840968
5753,1565840968
10439,0385094027
8507,157322829X
10440,0130957011
10441,0130957011
10442,1840463503
9967,1840463503
10443,1840463503
156,0435240609
10444,0435240609
10445,0840339402
10446,0879804211
10447,0130647608
10448,0130647608
7090,0060931361
10449,0582037670
10450,0531110397
10451,0345333152
10452,0194315193
10453,0194315193
10454,0024031216
10455,0024031216
9660,0140137793
10456,0953309819
10457,1555831753
200,0062513982
200,006251279X
10458,0345453557
10459,093077356X
4846,0060191988
10403,068483992X
10460,0425133656
10461,0874221501
10462,0451525353
10463,0451525353
10464,1563054671
10458,0345453549
10465,1580420079
10466,0713440228
1077,0441004997
1077,0698119509
10467,0689821417
10468,0689821417
10469,0689821417
10470,067086935X
10471,0816743924
10472,0816743924
876,0765341174
10473,030768993X
3165,0679434054
10474,0679434054
2245,1570960305
607,0886777208
1753,0886777208
607,0886777550
607,0886777127
607,0886776619
607,0886776120
607,0886775639
607,0886774632
6430,0886775043
9362,0886775043
607,0886774144
607,0886774543
607,0886777739
607,0886774004
607,0886773776
9968,0671701843
876,0812535219
876,0312921098
876,0812533313
876,0812533577
876,0812500865
876,0812521358
876,0812523679
876,0812523040
876,0812533658
876,0812516850
10475,0669271896
10476,0669271896
876,0812532961
876,0812532988
876,0812532619
876,0812532635
3295,0886776589
3295,0886777151
3295,0886778603
3295,0886775493
3295,0886775205
3295,0886775035
870,0380775123
4723,0380775123
607,0380775123
6760,0061020427
6760,0061020419
6760,0061059773
6760,0061056294
2937,0451458028
2937,0451459423
2937,0451458990
2937,0451458508
10477,0746030517
10478,0746030517
10479,0874936225
10480,0965987302
10481,0965987302
10482,0688161162
10483,0875962432
10484,0875962432
10485,0201632721
6785,0553379534
10486,0894716174
10487,1556432151
10488,1891400495
10489,0671025554
10490,0316542377
10491,0912500867
10492,1558506438
10493,1558506438
4911,0316779059
4910,0316779059
10494,0764550039
10495,0192800493
10496,0192800493
274,0375815260
275,0375815260
10497,0882710583
10498,0882710583
10499,0882710583
997,0060256737
997,0060256737
997,0060248025
997,0060248025
10500,0880887575
8377,0786880007
10501,0793800153
10502,0595006035
10502,0595093019
10503,0761107363
10504,0761107363
370,0515136379
370,0515136530
1425,0553288202
5530,0812545990
4912,0671524313
370,051513628X
10505,0912500522
10506,0912500549
2937,0451529014
3295,0886777593
3295,0886777011
544,0385294638
5429,0486275728
10507,156402976X
10508,156402976X
7544,0895779129
10509,0060950536
10510,0895295458
10511,0895295458
10512,0688117619
10513,0671027441
2235,0590448293
2237,0590448285
5600,059046597X
5601,059046597X
5600,0590455788
5601,0590455788
10514,0590455788
2176,0439222303
10515,0439222303
10516,0786710330
4690,0786814241
3085,0439176824
2233,0590956159
967,0590010891
7870,0590010891
10517,0142302163
5398,038071907X
10518,1565111575
10519,1565111575
4586,1567187293
10520,1561008931
10520,1561008931
10521,0671038931
10522,0671038931
10523,1570420564
10524,1570420564
10112,0373691653
10525,0448426862
142,0448426862
10526,0448426862
2237,059047054X
10527,0881848603
10528,0806512318
10529,0806512318
15,0806512318
10530,0394563131
10530,0394553284
10531,0688047211
5044,0151879834
1068,0345351738
143,0451125452
143,0451149513
2264,037328960X
2078,093317490X
10532,0764550349
10533,0764550349
10534,0373638167
4511,0441693237
4511,1572970944
4511,0441000762
10535,1559029897
2564,0679805265
10536,0394843509
6223,0373765649
10537,0373642970
10537,0373642962
10538,0373642954
10538,0373642946
10538,0373642938
10538,0373642911
10538,0373642903
10538,0373642857
10538,0373642849
10538,0373642822
10538,037364292X
10538,0373614918
3310,0373632452
10539,0373632452
10540,0440219035
10538,0373619472
10538,0373619499
10538,0373619502
10538,0373614896
10534,0373638078
10541,0803298145
10542,0803298145
810,0803298145
1395,0743486625
2219,034528710X
10543,0671803530
10538,037361490X
598,0590880748
2233,0590879979
2233,0590880780
835,0590880780
10536,0679811761
10544,0440920221
10545,0698119916
2179,0441007732
10546,097089726X
10547,097089726X
10548,037379116X
10549,0060506989
7484,0451191579
3076,0375706933
10550,0345423038
3652,0553073273
10551,038513097X
10530,0394531094
10552,0394531094
10553,0786807555
10538,0373614845
129,0553290851
3987,0886774829
3987,0886774500
3987,0886775426
3987,0886775957
1296,0671693816
10554,0785276890
2942,0743445813
10555,0743445813
6038,0843949856
2820,0440222109
10556,1565928431
10557,1931836876
10558,1931836876
10559,1931836876
10560,1931836876
10561,1931836876
10562,096265342X
10563,096265342X
10564,0596000588
10565,0596000588
10566,1565927206
10567,1565927206
10568,1565927206
10569,1565926994
10570,1565926994
10571,0486211339
10572,0486211339
10573,0914918346
10574,0835605728
10575,0072131780
10576,042504842X
10577,0441760066
10578,0553268546
10578,0671831593
3188,0445201223
3188,0446912689
8725,0671559060
123,0671019813
10579,0671019813
10580,0061097195
2500,0441653162
10581,0441653162
10582,0671440683
10583,0441775578
2369,0671002570
2368,0671002570
10584,0671002570
4228,0671656597
1395,0380896354
599,0441091660
10585,0671698508
5844,0451132319
3372,0345370732
1300,0812525752
9222,0425074498
736,0345296052
736,0345296052
2364,0523485263
10586,0879977051
10587,0446890359
10588,0441896448
578,0380699575
10589,0942024001
10590,052547014X
10591,0892131144
10592,067183276X
1300,0812533496
736,0345296044
10593,0671658131
3360,0671658131
1395,0441102573
1701,0553287737
607,0812521048
434,0345368959
434,0345285980
9241,0553248456
143,0451161343
3303,0451161343
870,0879977620
870,0879979623
9785,0879979623
870,044106857X
870,0879978066
870,0345315642
870,0886771854
10594,0886771854
10595,0886771854
788,0451454081
870,0886770963
870,0886774519
870,0879978155
10596,0879978155
1068,0345303067
870,0671448757
870,0441892558
870,0886770750
870,0812500067
870,0879978570
10597,0671440349
7185,0671833073
7185,0671633295
976,0553291165
2365,0671632671
2365,0671618733
870,0441159354
10598,0553231251
870,0345288300
870,0671448773
870,0879979283
870,0886770416
10599,0425058646
10592,0671465414
2288,0671794264
876,044018178X
9327,0441138764
876,0441918107
2690,0061099643
788,0451452941
788,0451452305
788,0451454499
10600,0671832972
10601,0671836323
9327,0441065848
876,0425058190
10602,0786014652
5344,0743424387
4560,0800758056
118,047121888X
10603,1588720284
1625,0345460693
9393,0446613681
607,0886773199
1096,0553574582
607,0886772222
607,0886772559
607,0886771897
607,0886772850
10604,0671578510
10605,0786006579
10606,0061098353
3989,0756400147
437,0449007383
10607,0802773524
10608,0425170470
1655,0878331824
1656,0878331824
10509,0060937645
10609,0789488914
10610,0020960808
10611,0449703274
8525,0380542625
4477,0312983220
10612,0515135747
10613,0071414975
10613,0071383832
4353,0071383832
10614,1855858320
10615,1400047064
10616,1570671273
10617,1570671273
10618,0062517791
10619,0062517821
6413,089529768X
10613,0071407944
10620,0446521612
10621,1562059513
10622,1562059513
10623,0441116868
10624,0425052990
581,0425062856
9983,044921852X
10625,0758201931
10626,0340182563
10627,0385018681
10628,0446936383
10629,0460016989
10630,0932870171
10631,0932870171
10632,0394730526
10633,0133143023
10634,0671795988
10635,0801615194
10636,0801615194
10637,0139634479
10638,0679504885
7484,0882293613
10639,0882293613
3742,0030632366
10640,0882840185
10641,0897890272
10642,0897890272
10643,0898620406
10644,0898620406
10646,0030589533
5556,0151712824
10647,0312191952
2073,0312019009
2073,031209261X
10648,0446518220
10649,0446518220
2053,0446518220
2053,0446518220
10650,0786861657
10651,0786861657
10652,0684803976
10653,0684803976
10654,0131953621
136,0449903001
10655,0895942402
10656,0553052691
10657,0671669583
10658,0534129064
10659,1559723009
10660,1556111401
2500,0441515444
10661,0441515444
10662,0441515444
10663,0553341014
10664,0671808427
1496,0812583361
10665,0671523627
10666,0812880145
825,0449237842
2512,0440980429
1263,0449243842
10667,0804101787
870,0441791131
10668,0441791131
2886,0931580366
10669,0931580366
10670,0931580366
10671,0385054882
1179,0446360430
9327,0446360430
4723,0312855486
607,0312855486
10661,0312855486
10672,0930436024
2919,0840764049
123,0671896776
10673,0345272463
434,0345257448
434,0441735762
434,0345273575
434,0345256662
2303,0671698702
10674,0671464795
434,0345272455
10675,044173684X
2303,0671721178
586,0345379144
2500,0345277406
2500,0441167128
7068,0441167128
2511,0671495003
10676,0671495003
7630,0425056023
9223,0671833987
9224,0671833987
9223,0553113925
434,034528643X
10677,034528643X
7630,0425055272
7630,0425047253
9223,0671833995
9224,0671833995
10678,0671836927
2511,0671625810
1103,0671635743
9129,0671547305
10679,0441889697
10679,0425055914
10679,0425045404
2500,0345275497
94,0425030520
94,0345260724
6555,0671806769
10680,0523419562
10681,0425050424
2687,0425037967
6555,0671442260
6555,0671549952
10682,0451171845
10683,0451171845
10684,0312913435
10685,0553236679
10686,0425050343
3074,0061030643
10687,0886779200
10688,0886779200
4476,0515130125
10689,0345291158
9994,0312974728
10690,0345298713
10691,0345308476
1209,0441370594
1209,0671473905
10692,0451115481
10693,0446327085
1496,0446349461
1496,0446346829
502,0440204925
6163,0440145465
180,0671797050
870,0553290797
2677,0553290797
4723,0553290797
10694,0671653601
607,0671721224
8391,0671721224
10695,0425033260
10696,088950900X
10694,067155915X
2831,0441227449
10697,087216683X
1684,0872168026
10698,0345397371
2511,0671531360
4241,0425084574
924,0879977906
10699,0879977906
10700,0879977906
10701,0553204769
10702,0449232085
2780,0553246089
10070,0440948754
10703,0425054578
4757,0449236714
10704,0446957402
10705,0380482800
10706,0449245284
5408,0380770210
10707,0440110602
10708,0440128757
10709,0671415018
10710,0451115589
4612,0553260219
8385,0671722026
2383,0812545540
2511,0812545540
2378,0425046648
3069,0345275187
10711,0671832867
10712,0345357620
10713,0425040801
10714,0425040801
9288,0441003435
10715,0441003435
10717,0812545508
8754,0345361407
10701,055323577X
10718,0451401905
5650,0553249533
10702,0449238121
4757,0449201147
10719,0425053008
4647,0345382447
10720,0441373879
10721,0380872625
576,0446322563
10722,082171306X
4073,0449240886
10723,0553258311
749,1559702125
10724,0671622358
10725,0395247764
10726,0393310477
10727,0345326962
242,0553227041
10728,0446794031
10729,0671658875
10730,0394499026
2010,0399129723
10731,1555610889
10732,1556522347
10733,1556522347
2302,0812585151
10734,0312970617
2010,0425039048
2690,0671743872
10735,0684852802
1213,0671468200
10709,0671428306
10736,1573220000
10737,1573220000
10738,1573220000
437,0449209695
437,0449206181
5104,1551668467
10739,0345254112
893,0451204891
123,0743437888
4564,0345423615
2930,038072880X
10740,0688143660
10741,0688143660
553,0380724987
10742,0451205073
607,0756400619
152,006109918X
242,0553576623
1496,0812575962
10743,0553289640
2496,0553262009
2497,0553564013
10744,0590403370
2176,0553155040
750,0064408655
751,0064408655
2494,0064408655
10745,0385337116
10746,0385337116
10747,0373260776
10748,0671793225
572,0425136191
10749,044175046X
375,0446348287
10750,0373261071
2977,0394820304
1193,0671502948
183,0671502948
2237,0590408747
8247,0590408747
177,0671746065
10751,059033560X
2337,0449702766
2538,0441800106
572,0451119932
1875,0140291954
1964,0425171973
876,0765340054
10752,0345275861
10753,0451160312
1622,0786013567
916,0812509145
2220,0812524608
10754,0812524608
1798,0446603775
5004,0451525299
10432,0451525299
750,0064408663
751,0064408663
2494,0064408663
2490,0671034251
10755,0937295221
10756,0937295221
10757,0937295221
1745,0937295477
10758,1562471171
10759,1562471171
10760,1562471171
274,0141301058
275,0141301058
10761,0439078059
10762,0916773752
10763,0916773752
10764,0026890380
936,0026890380
10765,039922405X
10766,039922405X
1408,0679830006
1409,0679830006
1408,0679877061
1409,0679877061
600,0307128385
1584,0060235330
10767,0060235330
1408,0679848053
1409,0679848053
10768,0395827418
1408,0679864342
1409,0679864342
1408,0394873335
1409,0394873335
433,0312180624
10769,0451171616
1745,0937295906
10760,0937295906
10770,0937295906
1745,0937295167
1745,0937295256
10771,0937295256
1745,0937295434
10772,0937295043
10760,0937295043
2731,0937295043
2235,0590298356
3224,0374109990
10773,0345329163
2010,0399137629
10774,0812568788
7411,0307168409
7589,0723236658
10775,1570824304
5667,0064440168
4052,0156849097
3200,0918956730
3200,0918956463
10776,0970760094
65,0440213029
10777,0025003305
437,0449219372
281,0440223016
6829,0786867752
4844,1565073541
10778,1565073541
10779,1565073541
1643,0688031188
10780,0688031188
10781,1890437557
10782,0671657135
738,0745926290
1964,0451628330
10783,0451628330
10784,014027684X
568,0849942187
1996,0446607339
10785,0898157803
10786,0898157803
5685,0140279288
10787,0805421351
10788,0805421351
10789,0805421351
10790,0967307902
2964,0804111154
5583,1556616120
5583,155661456X
10791,0871915537
284,1561797464
10792,1561797464
10793,0380787814
10794,0380787814
10795,0736903054
2544,0874869870
1752,0874869870
10059,0805029486
42,0020869002
10796,0684835525
10797,0939431238
10798,0684852772
1592,1576738590
10799,0806961740
814,1565121562
10800,0806624302
10801,0806624302
10802,0345319672
7300,0689824351
10803,0310322413
42,0684823772
2938,0375410546
10804,0800786084
968,0812505123
8048,1564766047
10805,1561794708
2491,0786883375
78,0671753819
3767,0140094385
5348,0373245076
6162,0440766419
10806,0892838981
1842,0345439252
3352,0671872672
5060,0395070902
7062,0440942500
1578,0061056987
1579,0061056987
1580,0061056987
5578,0684835355
10807,0451129040
10808,0310216222
10809,0310216222
404,0553211587
10810,0310211883
10811,0310211883
382,1576737284
10812,0060186860
10813,0060186860
10814,0843951141
6011,0671643126
8709,1567184855
7189,0812521757
10815,0786813334
825,0449215296
1752,0440498058
10816,0971290903
274,0141311908
10817,0310514916
10818,0064401324
10819,0064401324
10820,0671702262
10820,0671702262
10821,0819310077
3307,0688025072
2676,0140430113
10822,0140430113
10823,0849941768
4882,0849941768
42,0156329301
10824,0387986065
5172,0385066392
163,0553212060
3200,0842345523
6302,1556614373
2401,1556614373
6302,1556616996
2401,1556616996
6302,1556616988
2401,1556616988
5583,0871237954
1197,0380726815
2415,0671729896
569,0064471098
836,0064471098
10825,1570361975
3406,0226500578
4882,0849910013
968,048626968X
182,048626968X
10826,0849911672
10331,0800717147
10827,0800717147
10828,0800717147
10829,0880702753
7803,1565073584
10830,1565073584
10831,071483839X
3338,0345301137
1517,1593080549
10832,1593080549
10833,051788206X
10834,0743442482
10835,0375503897
10836,0375503897
10837,0375503897
7782,0899198929
398,0671722654
10839,067084134X
10840,0399525750
10841,0062554735
26,0452282195
2927,0394742117
10842,0618119809
581,0425097269
6355,0060924179
5180,1583225498
10843,1583225498
9524,0195061675
10844,0195061675
975,0060929979
10845,0962197963
58,1566190932
398,0451521250
10846,0451521250
398,0451521323
10847,0451521323
1770,0061054887
968,0486270637
10848,0271007494
10849,0060977205
10850,0394172663
26,0679745424
10851,0915943565
10852,0915943565
10853,0140120491
10853,0140120491
10854,1556151047
10855,1556151047
10856,0804832560
10857,0804832560
10858,1570613028
1455,044900483X
2143,0679422188
10859,0553206036
10860,1582431485
10861,0071360638
10862,039597707X
10863,039597707X
10864,0918949165
10865,0918949165
26,037540273X
116,0449227545
146,0425171884
86,0425171884
909,0061003638
2025,1561003913
10866,1561003913
10867,0393314812
309,0553279718
309,0553269828
10868,0425164829
10869,0312006926
10870,0312006926
428,0060830719
